OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
38847,12082,88,1,280.14,0.2,224.11
38848,12082,316,4,511.22,0,2044.87
38849,12082,146,11,214.43,0,2358.68
38850,12083,290,20,469.3,0,9385.98
38851,12083,72,15,461.49,0.05,6576.28
38852,12083,81,19,790.8,0,15025.24
38853,12083,360,2,186.1,0.1,334.99
38854,12083,35,18,724.62,0.2,10434.52
38855,12083,181,18,522.84,0.15,7999.39
38856,12083,164,16,368.31,0,5893.02
38857,12084,48,2,997.15,0,1994.29
38858,12085,98,19,781.21,0.2,11874.4
38859,12085,11,15,345.49,0,5182.37
38860,12085,255,18,103.25,0.15,1579.67
38861,12085,301,16,245.79,0,3932.69
38862,12085,304,17,650.61,0,11060.3
38863,12086,185,10,365.34,0,3653.42
38864,12086,390,6,685.06,0,4110.38
38865,12086,68,18,331.64,0.05,5670.99
38866,12086,210,14,692.9,0,9700.53
38867,12087,31,18,620.07,0.15,9487.08
38868,12087,140,11,529.04,0,5819.46
38869,12087,113,8,509.55,0,4076.39
38870,12087,50,3,104.57,0,313.71
38871,12087,208,13,550.22,0,7152.87
38872,12087,338,14,375.83,0,5261.56
38873,12087,243,8,391.12,0,3128.95
38874,12088,143,4,583.29,0,2333.17
38875,12088,368,3,109.4,0,328.2
38876,12089,23,6,564.8,0,3388.82
38877,12089,292,9,347.17,0.1,2812.12
38878,12089,145,5,67.09,0.1,301.91
38879,12089,313,4,195.91,0,783.64
38880,12089,160,13,840.97,0.05,10385.98
38881,12089,42,4,232.65,0,930.59
38882,12090,379,9,916.69,0,8250.25
38883,12090,301,9,276.79,0,2491.14
38884,12090,369,9,327.24,0,2945.16
38885,12091,262,14,137.12,0,1919.66
38886,12091,200,6,126.16,0,756.94
38887,12091,136,6,310.82,0.2,1491.91
38888,12091,101,19,367.07,0,6974.26
38889,12091,296,15,21.78,0,326.68
38890,12091,370,13,1027.78,0,13361.15
38891,12091,246,14,402.75,0,5638.49
38892,12092,276,5,753.17,0,3765.83
38893,12092,374,8,119.8,0,958.37
38894,12093,173,13,680.62,0.1,7963.25
38895,12093,52,17,1011.32,0,17192.47
38896,12093,171,18,238.7,0.15,3652.15
38897,12093,62,14,712.07,0,9968.96
38898,12094,257,4,140.19,0,560.76
38899,12094,354,10,214.07,0.15,1819.56
38900,12094,248,16,618.82,0,9901.08
38901,12095,228,15,663.24,0.2,7958.9
38902,12095,263,18,113.72,0,2047.03
38903,12096,17,7,449.02,0,3143.13
38904,12096,187,6,705.49,0,4232.94
38905,12096,25,18,171.12,0,3080.23
38906,12096,150,6,674.93,0.05,3847.11
38907,12097,170,19,1069.73,0,20324.96
38908,12097,78,8,640.9,0,5127.17
38909,12097,247,6,1058.15,0,6348.88
38910,12098,321,7,716.08,0,5012.55
38911,12098,251,10,421.15,0,4211.48
38912,12099,98,13,835.42,0.2,8688.34
38913,12099,51,15,449.67,0,6745.12
38914,12099,32,11,724.85,0.1,7176.02
38915,12099,273,17,422.82,0.05,6828.47
38916,12099,73,3,73.53,0.1,198.53
38917,12099,233,15,181.35,0,2720.22
38918,12099,50,2,103.76,0,207.51
38919,12100,244,9,428.6,0,3857.43
38920,12101,291,7,517.45,0,3622.14
38921,12101,83,1,411.97,0.05,391.37
38922,12101,20,16,518.49,0,8295.83
38923,12102,211,4,132.46,0,529.84
38924,12102,293,3,665.51,0,1996.53
38925,12102,367,3,651.62,0.2,1563.9
38926,12102,170,11,959.63,0,10555.91
38927,12102,240,2,290.5,0,581
38928,12102,289,1,476.23,0,476.23
38929,12103,230,5,763.6,0,3817.98
38930,12103,99,19,791.1,0.1,13527.79
38931,12103,11,20,414.77,0.15,7051.06
38932,12104,84,5,805.44,0,4027.2
38933,12104,385,1,27.55,0,27.55
38934,12104,288,16,574.14,0,9186.29
38935,12104,309,18,820.93,0,14776.82
38936,12105,318,17,284.02,0,4828.39
38937,12106,297,12,849.46,0.05,9683.8
38938,12107,265,4,130.72,0,522.86
38939,12107,192,19,392.46,0,7456.82
38940,12107,348,5,769.03,0,3845.16
38941,12108,351,16,505.67,0.05,7686.18
38942,12108,115,4,478.62,0,1914.5
38943,12108,335,12,477.82,0,5733.8
38944,12109,251,6,365.69,0,2194.13
38945,12109,153,8,617.83,0.05,4695.52
38946,12109,218,14,322.37,0.1,4061.92
38947,12110,268,13,509.05,0,6617.67
38948,12110,383,17,101.28,0,1721.79
38949,12110,91,6,625.07,0,3750.39
38950,12110,348,11,746.89,0,8215.76
38951,12110,232,17,653.68,0,11112.6
38952,12111,355,3,403.94,0,1211.82
38953,12111,32,14,760.45,0,10646.36
38954,12111,319,18,297.39,0,5353.04
38955,12111,342,6,299.5,0,1797
38956,12112,103,9,669.41,0,6024.73
38957,12112,47,6,226.89,0,1361.37
38958,12112,274,6,946.79,0,5680.76
38959,12112,210,4,681.58,0,2726.33
38960,12112,111,18,185.18,0.2,2666.54
38961,12113,154,12,61.33,0,736
38962,12114,84,2,796.94,0,1593.89
38963,12115,234,5,850.64,0.05,4040.52
38964,12115,231,7,397.33,0,2781.3
38965,12115,299,5,191.75,0,958.74
38966,12115,316,15,518.2,0.1,6995.76
38967,12115,76,19,273.51,0,5196.73
38968,12115,89,9,233.62,0,2102.56
38969,12116,153,1,653.56,0.05,620.88
38970,12116,115,3,437.06,0,1311.17
38971,12116,285,4,968.94,0,3875.74
38972,12117,355,7,399.12,0,2793.84
38973,12117,294,8,426.72,0,3413.76
38974,12118,283,6,910.75,0,5464.48
38975,12118,156,16,992.92,0,15886.73
38976,12119,113,15,512.39,0,7685.87
38977,12120,400,15,752.36,0,11285.41
38978,12120,65,11,1301.88,0.05,13604.64
38979,12120,383,18,92.78,0,1670.1
38980,12121,6,1,445.01,0.15,378.26
38981,12121,79,16,208.78,0,3340.55
38982,12121,213,17,192.43,0,3271.36
38983,12121,118,15,81.3,0.15,1036.52
38984,12121,16,10,709.67,0,7096.7
38985,12122,24,2,266.17,0.1,479.1
38986,12122,64,1,44.57,0.1,40.11
38987,12122,74,18,738.29,0.15,11295.86
38988,12123,264,10,576.21,0,5762.12
38989,12123,119,3,84.37,0.05,240.45
38990,12123,8,6,891.85,0,5351.12
38991,12124,332,3,129.66,0,388.98
38992,12124,236,5,246.32,0,1231.6
38993,12124,261,13,478.87,0.15,5291.55
38994,12124,371,1,124.49,0,124.49
38995,12125,357,13,311.97,0,4055.66
38996,12125,312,5,635.2,0,3176.01
38997,12125,100,15,886.54,0,13298.1
38998,12125,139,17,572.08,0,9725.34
38999,12125,243,13,404.9,0,5263.67
39000,12125,173,10,661.1,0,6611.04
39001,12125,274,5,889.29,0,4446.44
39002,12126,206,4,194.76,0,779.03
39003,12126,33,8,138.07,0.2,883.63
39004,12126,89,16,219.32,0,3509.15
39005,12126,391,3,811.94,0,2435.83
39006,12126,296,19,22.32,0,424.01
39007,12127,307,16,1029.23,0.2,13174.15
39008,12127,6,5,415.01,0,2075.06
39009,12127,364,14,79.85,0,1117.86
39010,12127,198,8,322.8,0,2582.39
39011,12127,303,17,419.35,0,7128.99
39012,12127,311,17,189.6,0,3223.24
39013,12127,259,7,37.11,0,259.8
39014,12128,275,6,145.11,0,870.66
39015,12128,144,7,311.92,0.15,1855.9
39016,12129,243,8,363.34,0,2906.69
39017,12129,328,17,376.67,0.1,5763.07
39018,12130,202,17,696.83,0,11846.1
39019,12130,265,12,140.97,0,1691.6
39020,12131,383,8,95.42,0,763.4
39021,12131,256,4,94.24,0,376.96
39022,12131,167,5,71.93,0.05,341.66
39023,12131,336,18,745.14,0,13412.54
39024,12131,49,7,663.18,0.2,3713.81
39025,12131,252,2,615.24,0,1230.48
39026,12132,361,13,155.67,0,2023.71
39027,12132,14,13,403.64,0,5247.29
39028,12132,315,1,712.24,0,712.24
39029,12132,338,2,342.88,0.05,651.48
39030,12132,143,3,521.12,0,1563.36
39031,12132,388,6,723.01,0,4338.06
39032,12132,259,10,33.95,0,339.53
39033,12133,10,14,705.03,0.1,8883.4
39034,12133,81,11,883.13,0,9714.47
39035,12133,127,12,240.52,0,2886.29
39036,12133,107,19,672.6,0,12779.32
39037,12133,120,19,646.88,0.15,10447.11
39038,12133,283,10,824.48,0,8244.76
39039,12133,5,2,481.46,0,962.91
39040,12133,159,2,646.93,0,1293.87
39041,12134,247,15,1126.79,0,16901.83
39042,12134,264,4,512.63,0,2050.53
39043,12134,47,11,205.31,0,2258.44
39044,12135,304,8,694.98,0,5559.83
39045,12135,98,6,768.41,0.15,3918.87
39046,12135,363,6,108.4,0,650.37
39047,12135,140,4,532.11,0.15,1809.17
39048,12135,59,8,552.68,0,4421.43
39049,12135,354,18,222.84,0,4011.04
39050,12136,394,14,491.91,0,6886.76
39051,12137,229,9,635.99,0,5723.91
39052,12137,309,3,852.38,0.05,2429.29
39053,12138,30,1,678.43,0,678.43
39054,12138,262,6,121.93,0,731.6
39055,12138,131,19,349.72,0,6644.68
39056,12139,128,11,545.05,0,5995.54
39057,12139,165,11,198.5,0.1,1965.2
39058,12139,52,9,1001.26,0,9011.31
39059,12140,27,2,18.74,0,37.49
39060,12140,112,19,646.77,0,12288.66
39061,12140,217,10,137.81,0.1,1240.3
39062,12140,264,13,528.85,0,6875.04
39063,12140,294,12,479.27,0,5751.24
39064,12140,399,15,693.7,0,10405.49
39065,12141,209,8,164.53,0.15,1118.8
39066,12141,229,7,629.07,0,4403.51
39067,12141,147,16,787.63,0,12602.15
39068,12141,50,4,116.37,0,465.46
39069,12141,107,2,646.43,0,1292.86
39070,12141,300,2,552.58,0,1105.15
39071,12142,143,6,522,0,3132
39072,12142,114,3,868.36,0,2605.07
39073,12142,101,8,417.42,0,3339.33
39074,12142,232,7,684.7,0.05,4553.25
39075,12143,49,7,674.2,0,4719.38
39076,12143,269,14,145.18,0.2,1626.03
39077,12144,229,13,697.7,0,9070.12
39078,12144,368,19,106.62,0,2025.69
39079,12144,223,6,493.94,0,2963.66
39080,12144,264,18,553.31,0,9959.55
39081,12145,259,17,38.93,0.05,628.66
39082,12145,267,4,523.8,0,2095.21
39083,12145,99,10,844.32,0,8443.23
39084,12145,110,13,175.52,0,2281.79
39085,12146,186,10,1101.08,0,11010.78
39086,12146,7,7,140.7,0.1,886.4
39087,12146,141,2,505.67,0.15,859.64
39088,12147,367,1,670.35,0.2,536.28
39089,12147,195,15,627.56,0,9413.36
39090,12148,164,17,419.22,0,7126.76
39091,12148,174,15,53.96,0,809.4
39092,12149,215,3,440.04,0.15,1122.09
39093,12149,156,5,877.1,0,4385.51
39094,12150,172,3,1267.05,0,3801.16
39095,12150,36,15,721.44,0,10821.59
39096,12150,41,14,975.12,0,13651.65
39097,12150,295,11,102.1,0,1123.1
39098,12151,142,2,605.59,0,1211.17
39099,12151,356,4,232.99,0.1,838.75
39100,12152,338,11,381.83,0,4200.11
39101,12152,292,12,312.48,0.15,3187.28
39102,12152,16,1,668.49,0,668.49
39103,12153,231,6,392.29,0,2353.75
39104,12153,346,18,1191.07,0,21439.34
39105,12153,309,7,721.61,0,5051.24
39106,12154,176,16,340.58,0,5449.21
39107,12154,254,3,293.99,0,881.97
39108,12155,25,9,176.23,0,1586.1
39109,12155,61,10,490.24,0,4902.38
39110,12155,184,1,210.24,0,210.24
39111,12156,12,18,404.04,0,7272.68
39112,12157,230,4,678.29,0,2713.17
39113,12157,7,17,138.89,0.2,1888.87
39114,12157,298,16,641.52,0.1,9237.85
39115,12157,357,16,343.72,0.05,5224.62
39116,12157,2,4,989.29,0.15,3363.59
39117,12157,354,1,193.49,0,193.49
39118,12157,48,8,1008.82,0,8070.55
39119,12158,157,18,436.92,0,7864.53
39120,12158,323,1,82.48,0,82.48
39121,12158,125,2,224.92,0,449.83
39122,12158,226,16,961.33,0,15381.33
39123,12158,196,10,233.9,0.1,2105.11
39124,12159,398,15,256.13,0,3842.01
39125,12160,367,7,674.11,0,4718.78
39126,12160,272,10,769.43,0,7694.27
39127,12160,358,16,641.15,0.05,9745.49
39128,12161,349,13,835.02,0,10855.3
39129,12161,127,12,206.37,0,2476.41
39130,12161,356,16,211.38,0.15,2874.72
39131,12162,67,18,437.61,0,7876.9
39132,12162,1,10,662.86,0.2,5302.87
39133,12162,85,9,878.32,0,7904.87
39134,12163,42,4,235.22,0.1,846.8
39135,12163,80,12,247.47,0,2969.6
39136,12163,357,20,304.15,0.2,4866.4
39137,12164,318,2,315.67,0,631.34
39138,12164,379,15,1072.33,0.05,15280.71
39139,12164,194,15,23.73,0,355.91
39140,12164,393,16,923.47,0,14775.57
39141,12165,236,20,242.45,0,4848.91
39142,12165,185,7,394.91,0,2764.4
39143,12166,270,11,97.73,0,1075.01
39144,12166,68,19,359.17,0,6824.19
39145,12166,378,18,1101.69,0,19830.34
39146,12166,130,4,871.68,0.2,2789.37
39147,12167,82,18,263.27,0,4738.79
39148,12167,41,20,880.33,0,17606.66
39149,12167,113,5,531.68,0,2658.4
39150,12167,358,17,579.56,0.05,9359.88
39151,12167,174,3,52.31,0,156.94
39152,12168,347,4,69.03,0,276.13
39153,12168,121,11,318.86,0,3507.45
39154,12168,263,5,115.4,0,577
39155,12168,305,4,312.32,0,1249.3
39156,12168,14,12,453.7,0.05,5172.22
39157,12168,62,9,696.53,0.15,5328.48
39158,12169,114,11,781.98,0.1,7741.64
39159,12169,205,20,601.38,0,12027.53
39160,12169,362,3,846.56,0,2539.68
39161,12169,251,7,403.51,0.05,2683.36
39162,12170,24,2,287.57,0,575.14
39163,12171,351,13,491.41,0,6388.28
39164,12172,131,2,337.8,0,675.59
39165,12172,205,1,615.99,0,615.99
39166,12173,99,14,820.47,0,11486.53
39167,12173,8,7,910.63,0,6374.44
39168,12173,202,5,764.83,0.1,3441.74
39169,12173,150,18,667.01,0,12006.11
39170,12174,63,3,380.72,0,1142.16
39171,12175,5,5,399.43,0,1997.13
39172,12175,142,3,570.68,0.2,1369.63
39173,12175,280,5,258.07,0,1290.37
39174,12176,49,3,671.37,0,2014.11
39175,12177,32,20,753.01,0,15060.18
39176,12177,120,12,658.4,0.1,7110.74
39177,12177,178,9,53.68,0.2,386.51
39178,12177,350,13,646.01,0,8398.16
39179,12177,367,15,607.31,0,9109.68
39180,12177,172,8,1245.67,0,9965.33
39181,12177,30,11,729.99,0,8029.88
39182,12178,174,18,49.53,0,891.62
39183,12178,76,7,292.24,0,2045.71
39184,12179,388,9,743.84,0,6694.56
39185,12180,352,7,260.48,0.05,1732.22
39186,12180,390,17,602.46,0.05,9729.67
39187,12181,242,8,115.55,0,924.43
39188,12181,216,1,360.69,0,360.69
39189,12181,143,17,517.41,0,8796.05
39190,12181,24,5,264.46,0.15,1123.97
39191,12181,160,4,706.23,0.2,2259.94
39192,12182,320,15,892.2,0,13382.98
39193,12182,122,19,51.25,0,973.76
39194,12182,31,13,613.5,0,7975.44
39195,12182,298,14,719.08,0.15,8557.03
39196,12182,139,2,584.5,0,1169
39197,12183,355,17,419.45,0.05,6774.13
39198,12183,280,14,228.37,0,3197.17
39199,12183,348,16,878.77,0,14060.24
39200,12183,4,3,73.19,0,219.56
39201,12183,265,16,122.31,0,1956.95
39202,12184,9,7,972.74,0,6809.21
39203,12184,287,6,644.57,0,3867.43
39204,12184,110,6,164.39,0,986.34
39205,12184,14,9,429.17,0.2,3090.02
39206,12184,394,12,466.63,0,5599.61
39207,12185,68,19,372.48,0,7077.05
39208,12185,60,12,361.59,0.1,3905.19
39209,12186,297,11,831.94,0.05,8693.77
39210,12186,141,10,541.81,0,5418.06
39211,12186,271,18,689.3,0,12407.43
39212,12186,341,7,864.84,0,6053.85
39213,12186,192,4,428.33,0,1713.32
39214,12187,30,1,712.46,0,712.46
39215,12187,57,16,498.15,0,7970.41
39216,12187,78,7,645.47,0,4518.27
39217,12187,94,13,177.26,0,2304.38
39218,12187,143,14,520.42,0,7285.94
39219,12188,221,10,720.84,0,7208.4
39220,12188,166,19,888.98,0,16890.61
39221,12188,59,7,571.56,0,4000.9
39222,12189,360,6,190.09,0,1140.53
39223,12189,289,15,489.65,0,7344.79
39224,12189,93,16,786.25,0.1,11321.99
39225,12189,338,5,348.14,0,1740.71
39226,12189,227,14,103.01,0.2,1153.75
39227,12190,70,5,664.56,0,3322.8
39228,12190,278,4,782.21,0.1,2815.97
39229,12190,111,18,205.77,0,3703.94
39230,12190,21,18,747.73,0,13459.11
39231,12191,7,5,139.25,0,696.26
39232,12191,35,10,671.55,0,6715.47
39233,12192,32,12,778.5,0,9341.98
39234,12192,297,14,883.36,0,12366.99
39235,12193,326,11,49.55,0,545.02
39236,12193,66,17,800.22,0,13603.66
39237,12193,186,19,985.2,0,18718.89
39238,12193,25,17,185.86,0.1,2843.72
39239,12193,136,19,302.35,0.05,5457.45
39240,12194,187,16,717.56,0.1,10332.91
39241,12194,188,12,270.8,0,3249.62
39242,12194,145,10,64.44,0,644.41
39243,12195,121,1,283.77,0,283.77
39244,12195,18,7,455.27,0.1,2868.19
39245,12196,146,13,203.06,0,2639.82
39246,12196,363,20,114.71,0,2294.13
39247,12196,80,6,231.69,0,1390.13
39248,12196,68,2,350.96,0,701.93
39249,12196,301,1,283.23,0,283.23
39250,12197,37,6,267.34,0,1604.04
39251,12197,99,16,783.55,0.2,10029.39
39252,12197,223,12,482.92,0,5794.98
39253,12198,310,4,104.31,0,417.23
39254,12198,103,4,743.15,0,2972.61
39255,12198,359,10,47.47,0,474.67
39256,12198,87,13,256.46,0,3333.94
39257,12198,285,3,895.34,0,2686.01
39258,12198,146,5,197.03,0.1,886.61
39259,12198,265,20,127.74,0,2554.86
39260,12199,310,11,103.54,0.15,968.13
39261,12200,171,12,211.73,0.1,2286.67
39262,12200,113,5,503.35,0.05,2390.91
39263,12200,44,20,716.96,0,14339.26
39264,12200,30,20,760.24,0,15204.8
39265,12201,189,1,217.42,0,217.42
39266,12201,370,2,946.93,0,1893.85
39267,12201,217,5,148.16,0,740.78
39268,12201,294,9,419.53,0,3775.74
39269,12202,311,16,220.42,0,3526.67
39270,12202,36,2,864.66,0,1729.32
39271,12203,96,6,204.9,0,1229.38
39272,12203,202,3,713.22,0,2139.66
39273,12203,309,18,711.95,0.15,10892.91
39274,12203,239,16,767.76,0,12284.2
39275,12203,63,7,360.29,0,2522.06
39276,12203,277,10,815.84,0,8158.45
39277,12204,311,12,220.05,0,2640.6
39278,12204,144,16,268.26,0,4292.13
39279,12204,328,4,399.79,0.1,1439.23
39280,12204,359,1,43.01,0.15,36.56
39281,12204,296,12,19.53,0,234.32
39282,12204,69,1,296.37,0,296.37
39283,12204,4,12,74.37,0.15,758.6
39284,12205,156,12,861.73,0,10340.75
39285,12206,362,17,880.33,0,14965.59
39286,12206,5,13,462.66,0,6014.52
39287,12207,15,19,429.43,0,8159.08
39288,12207,323,17,95.9,0,1630.24
39289,12207,173,3,644,0,1931.99
39290,12208,15,4,393.74,0,1574.97
39291,12209,377,6,305.43,0.2,1466.06
39292,12209,282,14,78.58,0.1,990.14
39293,12210,121,20,327.04,0,6540.85
39294,12210,367,9,599.77,0.2,4318.35
39295,12210,296,19,19.19,0,364.57
39296,12211,237,16,526.4,0,8422.33
39297,12211,252,13,571.42,0.05,7057.05
39298,12212,391,16,693.06,0,11088.99
39299,12212,270,2,92.42,0.15,157.12
39300,12212,318,19,323.49,0,6146.4
39301,12213,148,17,218.87,0,3720.8
39302,12213,341,3,772.67,0.2,1854.4
39303,12214,374,3,134.78,0.1,363.91
39304,12214,108,11,569.87,0.2,5014.88
39305,12214,170,6,981.37,0,5888.24
39306,12215,288,1,574.25,0,574.25
39307,12215,265,12,137.52,0,1650.26
39308,12215,25,16,176.59,0,2825.41
39309,12216,40,13,473.3,0,6152.91
39310,12216,176,8,299.84,0,2398.69
39311,12216,378,8,989.43,0,7915.4
39312,12217,28,1,145.74,0,145.74
39313,12217,185,4,360.97,0,1443.87
39314,12218,137,11,49.31,0.2,433.97
39315,12218,216,15,354.45,0,5316.7
39316,12218,109,4,387.1,0.15,1316.13
39317,12219,205,14,637.92,0.05,8484.3
39318,12219,347,2,67.28,0,134.57
39319,12219,252,12,635.91,0,7630.86
39320,12219,334,8,762.85,0,6102.8
39321,12219,106,17,869.73,0,14785.47
39322,12220,288,13,626.05,0.15,6917.9
39323,12220,181,20,496.65,0.05,9436.35
39324,12220,336,3,661.24,0.1,1785.36
39325,12221,250,18,705.77,0.05,12068.69
39326,12221,40,2,496.64,0,993.28
39327,12221,278,19,829.13,0,15753.44
39328,12222,268,18,507.34,0.2,7305.74
39329,12222,286,11,268.9,0,2957.93
39330,12222,143,14,583.33,0,8166.61
39331,12223,248,7,556.94,0,3898.57
39332,12224,156,19,869.71,0,16524.48
39333,12224,232,19,770.07,0,14631.25
39334,12224,371,12,112.92,0,1355.08
39335,12224,278,1,824.13,0,824.13
39336,12225,180,17,479.41,0,8149.91
39337,12225,248,6,567.22,0,3403.32
39338,12226,242,12,107.4,0.05,1224.39
39339,12226,236,4,278.34,0.2,890.69
39340,12226,185,12,376.74,0,4520.84
39341,12227,396,20,60.37,0.1,1086.73
39342,12227,180,1,540.58,0,540.58
39343,12228,332,17,123.17,0,2093.96
39344,12228,201,20,974.69,0,19493.87
39345,12228,252,7,593.18,0,4152.25
39346,12228,155,11,346.99,0,3816.9
39347,12228,231,19,373.7,0,7100.3
39348,12228,389,1,256.94,0,256.94
39349,12229,395,5,1000.24,0,5001.19
39350,12229,9,16,957.83,0,15325.26
39351,12230,21,15,724.87,0.1,9785.7
39352,12230,150,19,778.99,0,14800.74
39353,12230,84,8,909.22,0.1,6546.41
39354,12230,105,18,661.86,0,11913.42
39355,12231,314,1,329.41,0.05,312.93
39356,12232,384,14,441.09,0,6175.23
39357,12232,306,13,503.24,0,6542.18
39358,12232,244,10,420.35,0,4203.47
39359,12232,360,9,214.63,0,1931.7
39360,12232,62,7,805.88,0,5641.14
39361,12233,366,3,1020.01,0.1,2754.04
39362,12233,214,7,265.32,0.1,1671.5
39363,12233,120,10,647.45,0.1,5827.06
39364,12233,172,10,1164.52,0,11645.18
39365,12234,27,12,17.6,0,211.15
39366,12234,54,1,215.47,0,215.47
39367,12234,127,10,237.75,0,2377.54
39368,12234,339,12,248.87,0,2986.38
39369,12234,9,10,886.86,0.2,7094.86
39370,12235,45,13,196.79,0,2558.22
39371,12236,191,7,1083.59,0,7585.16
39372,12236,159,11,551.5,0.05,5763.14
39373,12237,171,8,241.88,0.05,1838.27
39374,12237,195,2,693.1,0,1386.2
39375,12237,325,15,535.33,0,8029.99
39376,12237,272,20,694.53,0,13890.58
39377,12238,51,16,452.85,0.1,6520.99
39378,12239,254,2,275.71,0,551.42
39379,12239,288,5,637.97,0,3189.83
39380,12240,48,2,1030.93,0,2061.86
39381,12241,33,5,143.07,0,715.33
39382,12241,78,8,703.11,0,5624.91
39383,12241,210,7,615.5,0.05,4093.06
39384,12241,57,10,567.3,0,5672.96
39385,12242,120,17,649.78,0.2,8836.98
39386,12242,12,20,446.79,0,8935.89
39387,12243,57,10,504.37,0,5043.71
39388,12243,314,19,316.82,0,6019.51
39389,12244,119,7,89.93,0,629.49
39390,12244,103,20,744.98,0.15,12664.62
39391,12244,123,14,558.59,0,7820.29
39392,12245,217,15,138.23,0,2073.47
39393,12245,322,4,427.07,0,1708.27
39394,12245,300,10,567.61,0,5676.11
39395,12245,230,11,748.72,0,8235.95
39396,12245,358,2,573.11,0.2,916.97
39397,12245,133,5,641.9,0,3209.48
39398,12246,225,19,683.73,0.15,11042.32
39399,12246,168,19,981.68,0,18651.98
39400,12247,31,11,548.77,0,6036.46
39401,12247,101,20,405.47,0.05,7703.94
39402,12247,47,2,220.63,0,441.26
39403,12248,237,6,480.74,0,2884.46
39404,12248,63,16,331.8,0,5308.76
39405,12248,281,2,59.9,0,119.81
39406,12249,230,5,784.26,0,3921.29
39407,12249,43,14,668.5,0.05,8891.02
39408,12249,237,13,531.25,0,6906.28
39409,12249,45,11,227.92,0,2507.1
39410,12250,225,10,779.5,0,7795
39411,12250,261,17,436.6,0.15,6308.91
39412,12250,76,2,248.13,0,496.25
39413,12251,331,14,46.57,0,651.95
39414,12251,126,2,933.8,0.1,1680.84
39415,12252,304,8,605.25,0,4842
39416,12252,4,14,73.62,0,1030.66
39417,12252,327,2,227.1,0.2,363.35
39418,12253,284,6,71.21,0,427.25
39419,12253,388,15,764.36,0,11465.43
39420,12253,102,17,772.08,0.15,11156.52
39421,12253,103,1,731.78,0,731.78
39422,12253,271,13,704.21,0,9154.72
39423,12254,308,15,594,0,8910.02
39424,12254,74,6,649.85,0,3899.11
39425,12254,175,7,257.46,0.1,1622.01
39426,12254,88,19,255.12,0,4847.29
39427,12254,399,6,633.71,0,3802.25
39428,12254,319,6,256.99,0,1541.94
39429,12255,363,10,103.03,0,1030.33
39430,12255,119,7,79.72,0,558.02
39431,12255,137,9,50.79,0,457.08
39432,12255,309,9,743.3,0,6689.71
39433,12255,227,4,103.87,0,415.48
39434,12255,331,7,54.64,0,382.51
39435,12256,120,13,661.23,0,8596.05
39436,12256,277,13,685.84,0,8915.87
39437,12256,2,4,972.71,0.15,3307.2
39438,12257,344,6,67.86,0,407.14
39439,12257,75,1,115.11,0,115.11
39440,12257,183,11,149.38,0,1643.18
39441,12258,185,17,375.85,0.15,5431.01
39442,12258,131,5,339.19,0,1695.94
39443,12258,270,7,99.21,0,694.45
39444,12258,377,8,350.12,0,2800.96
39445,12258,218,20,285.53,0,5710.54
39446,12258,123,3,641.6,0,1924.81
39447,12259,351,18,471.45,0,8486.01
39448,12259,353,19,352.08,0,6689.57
39449,12259,248,5,547.92,0,2739.6
39450,12259,352,8,251.4,0,2011.22
39451,12259,33,16,129.87,0,2077.84
39452,12259,78,12,696.68,0,8360.21
39453,12260,128,16,605.22,0,9683.46
39454,12260,309,6,753.29,0,4519.71
39455,12261,360,9,217.13,0,1954.2
39456,12261,310,9,94.08,0,846.73
39457,12261,147,11,787.95,0,8667.43
39458,12261,234,10,818.06,0,8180.63
39459,12262,224,8,135.11,0,1080.9
39460,12262,45,5,234.22,0,1171.11
39461,12262,268,15,577.95,0,8669.23
39462,12263,186,13,1102.37,0,14330.87
39463,12263,232,8,704.42,0,5635.35
39464,12263,95,7,370.71,0.1,2335.47
39465,12264,159,17,638.01,0.1,9761.62
39466,12264,348,15,746.36,0,11195.38
39467,12265,209,14,176.33,0.15,2098.32
39468,12265,38,18,810.25,0,14584.49
39469,12265,132,6,473.14,0,2838.82
39470,12265,295,15,99.85,0,1497.82
39471,12266,42,16,267.48,0,4279.62
39472,12266,100,9,890.94,0,8018.46
39473,12266,337,18,865.7,0,15582.54
39474,12267,358,2,595.27,0,1190.55
39475,12267,234,1,802.53,0,802.53
39476,12267,315,13,627.61,0.05,7750.94
39477,12267,41,3,872.36,0,2617.09
39478,12267,166,4,937.38,0,3749.53
39479,12268,317,3,204.65,0,613.95
39480,12268,364,9,82.26,0,740.32
39481,12269,235,15,1117.08,0.05,15918.33
39482,12269,22,4,595.76,0,2383.04
39483,12269,125,13,222.71,0.15,2460.97
39484,12269,304,11,587.36,0,6460.91
39485,12270,45,9,208.67,0.2,1502.44
39486,12271,347,7,69.34,0.1,436.87
39487,12271,93,2,672.68,0,1345.36
39488,12271,181,2,480.42,0,960.84
39489,12271,205,6,576.81,0,3460.84
39490,12271,221,8,679.89,0,5439.11
39491,12271,58,19,253.87,0,4823.61
39492,12271,140,11,518.51,0,5703.61
39493,12272,228,2,670.17,0,1340.35
39494,12272,268,10,590.11,0,5901.1
39495,12273,104,4,409,0.1,1472.4
39496,12274,370,19,940.63,0,17871.92
39497,12274,329,7,784.19,0,5489.33
39498,12274,44,9,681.22,0,6130.94
39499,12274,221,13,692.09,0.1,8097.41
39500,12274,133,3,682.17,0,2046.52
39501,12275,29,11,1068.23,0,11750.54
